left_foot_y,right_foot_y,height,shoulder_width,hip_width,left_knee_angle,right_knee_angle,left_elbow_angle,right_elbow_angle,height_width_ratio,shoulder_to_hip_ratio,frame,person_name,left_foot_speed,right_foot_speed
3368.5315704345703,3283.9892578125,2650.349807739258,114.87545013427734,37.27468013763428,11.092688021185781,30.138235502967987,13.284723483324706,6.6421624394686445,23.071507486075372,3.0818628009712596,24,devesh,4.3325042724609375,1.230010986328125
3378.3274841308594,3281.033248901367,2659.3484115600586,83.32700729370117,20.173087120056152,12.058334119650933,35.18800339008269,10.854124527402396,4.578336655254386,31.914603655291522,4.13060265876992,25,devesh,9.795913696289062,2.9560089111328125
3385.100326538086,3258.2581329345703,2668.4270095825195,42.10342884063721,22.00887680053711,13.486768685930585,38.25282270286583,8.561305166387546,2.7265804888530805,63.37790253811867,1.913020333668718,26,devesh,6.7728424072265625,22.775115966796875
3389.098663330078,3229.072494506836,2672.300491333008,21.37415885925293,38.51205825805664,13.917870750159151,34.3211995321966,8.535898170200907,2.8902936523720424,125.0248259559539,0.5549991308185015,27,devesh,3.9983367919921875,29.185638427734375
3389.809341430664,3210.1290893554688,2670.9470558166504,4.946165084838867,45.85869312286377,14.015193259243055,30.828024058605514,8.018236943224641,4.450388029586541,540.0036209878472,0.10785665155322226,28,devesh,0.7106781005859375,18.943405151367188
3400.001907348633,3212.925338745117,2681.7872428894043,40.573668479919434,38.689470291137695,10.62318259104479,22.28013649192157,11.668989798387368,7.603519243333993,66.09674065377313,1.0487005424112343,29,devesh,10.19256591796875,2.7962493896484375
3401.8553924560547,3212.5064849853516,2673.5978507995605,103.98701190948486,39.855780601501465,6.713853757387671,21.306647163093317,14.435680182877219,29.59570467039724,25.710882558360122,2.6090823047527367,30,devesh,1.853485107421875,0.418853759765625
3405.574264526367,3183.745651245117,2671.523094177246,115.091872215271,29.762091636657715,2.6548687549540366,22.600598576510443,14.874801380557132,29.600973362110835,23.212091720780734,3.8670626251789817,31,devesh,3.7188720703125,28.760833740234375
3416.048355102539,3140.112533569336,2674.145908355713,132.561936378479,31.45432949066162,3.5314207561888153,20.879994564902812,18.457832549798283,36.232487660841066,20.17280360721897,4.214425757123035,32,devesh,10.474090576171875,43.63311767578125
3419.7010803222656,3109.1951751708984,2668.447780609131,146.66297435760498,40.99878787994385,3.9313869673885575,17.776954047716178,20.266012753103933,34.517587245076925,18.194420182033916,3.577251473557609,33,devesh,3.6527252197265625,30.9173583984375
3423.867645263672,3091.696014404297,2665.616340637207,159.8571252822876,53.86051654815674,6.2947940571720356,10.634358838412648,21.403176654649165,31.0473767450396,16.67499234663493,2.9679835160763672,34,devesh,4.16656494140625,17.499160766601562
3432.7098083496094,3075.658493041992,2660.485324859619,158.31886768341064,55.351266860961914,7.804566912511179,7.449765844235989,22.462928911883463,38.902977249404756,16.80460051154343,2.860257346613138,35,devesh,8.8421630859375,16.037521362304688
3436.343994140625,3079.9051666259766,2639.801845550537,157.51819610595703,66.6240119934082,9.371281915851942,5.597087017975241,23.11072227051615,34.14773797345619,16.758710490658704,2.3642856590735173,36,devesh,3.634185791015625,4.246673583984375
3443.980178833008,3093.9200592041016,2626.819496154785,157.18242645263672,57.566986083984375,10.56526060635583,8.019265331861588,23.078638138801953,36.950824159908656,16.711915927486437,2.7304265368925784,37,devesh,7.6361846923828125,14.014892578125
3448.629684448242,3101.3040161132812,2622.5742530822754,148.69857788085938,45.64149856567383,12.337787818127783,8.587873013809089,23.266755530369082,34.27387775381083,17.636848250045407,3.2579687905491554,38,devesh,4.649505615234375,7.3839569091796875
3457.7536010742188,3106.7232513427734,2627.7084159851074,133.1559705734253,25.011234283447266,13.8966922301945,11.999020972623182,22.956427790059536,31.222486861584244,19.734063780009986,5.323846438940021,39,devesh,9.123916625976562,5.4192352294921875
3464.0489959716797,3114.4470977783203,2638.7016677856445,117.57718563079834,2.4483633041381836,15.052091234483866,13.034844962572077,22.462452310745903,30.187176347915912,22.442293150912597,48.02276910133039,40,devesh,6.2953948974609375,7.723846435546875
3472.7590942382812,3127.9561614990234,2645.372543334961,119.30302619934082,4.875998497009277,18.4444177238158,12.401637825894753,21.70675440179546,29.10549846801861,22.173557768055822,24.46740421936472,41,devesh,8.710098266601562,13.509063720703125
3476.7068481445312,3144.7581481933594,2652.6727294921875,109.01853561401367,14.253602027893066,25.26635965930302,8.83661289676832,20.160967364797866,21.65767495455473,24.33230931374942,7.648490213257942,42,devesh,3.94775390625,16.801986694335938
3475.6148529052734,3161.041717529297,2653.1556701660156,100.03270626068115,18.543291091918945,33.03530181354804,6.652381848644739,16.51060314835704,16.273554582575205,26.52288205871388,5.394549746580574,43,devesh,1.0919952392578125,16.2835693359375
3473.733901977539,3167.427520751953,2653.007411956787,89.46317195892334,25.680842399597168,40.70728586219622,9.554713217391154,13.490614873569559,12.07003555154736,29.65474344208257,3.483654101639854,44,devesh,1.880950927734375,6.38580322265625
3468.127670288086,3174.4896697998047,2655.234031677246,83.1954288482666,30.9744930267334,45.77928348126943,13.693972362263038,12.365784254216283,14.424478219581417,31.915624072566683,2.6859335123407013,45,devesh,5.606231689453125,7.0621490478515625
3450.956268310547,3186.8751525878906,2648.9633560180664,71.72995090484619,30.661897659301758,44.905550466705925,17.90054162412203,13.035363449003407,13.642628872743174,36.92966916333269,2.3393839383938393,46,devesh,17.171401977539062,12.385482788085938
3422.0084381103516,3190.3617095947266,2622.535800933838,50.83150863647461,28.886489868164062,43.748765332013924,19.486134075172224,12.816667486796767,11.175446227220334,51.59272017065442,1.7596983527062682,47,devesh,28.947830200195312,3.4865570068359375
3357.308349609375,3198.441925048828,2557.112216949463,41.61046028137207,28.89949321746826,40.69482046506228,19.11976455673885,12.766846940135466,11.522460780985345,61.45359122821855,1.4398335627636778,48,devesh,64.70008850097656,8.080215454101562
3335.1475524902344,3234.8165130615234,2535.564250946045,9.158992767333984,30.29407024383545,38.19587890142913,14.358865495798302,12.1659316725454,10.061838775852577,276.838765501515,0.3023361566674175,49,devesh,22.160797119140625,36.37458801269531
3329.0528869628906,3253.2579803466797,2527.059917449951,3.1191301345825195,34.89905834197998,38.48260054082166,9.583478058203248,12.188098833618415,9.178779643377881,810.1809826502111,0.08937576779344004,50,devesh,6.09466552734375,18.44146728515625
3311.5454864501953,3242.6094818115234,2507.288074493408,6.782984733581543,52.27526664733887,32.79392862034444,4.246476837108077,12.228946641516009,7.61221533736226,369.64377379182355,0.12975514365792026,51,devesh,17.507400512695312,10.64849853515625
3275.141143798828,3235.7615661621094,2468.232936859131,7.228446006774902,69.44522380828857,25.728583450589806,4.415577262075536,14.176997803876995,8.40718366798667,341.46107400480895,0.10408845432955689,52,devesh,36.40434265136719,6.8479156494140625
3225.344696044922,3206.763153076172,2412.7636528015137,12.539606094360352,63.30880165100098,20.827965108596082,3.5834420787865655,14.084420713657854,13.039799026150941,192.4114389754752,0.19807050153131572,53,devesh,49.79644775390625,28.9984130859375
3192.81005859375,3203.2516479492188,2381.7645263671875,9.143285751342773,90.94349384307861,14.223358724512753,4.762556377332778,12.520868713950986,17.98864912990993,260.49328339294266,0.10053809640433818,54,devesh,32.534637451171875,3.511505126953125
3146.993179321289,3203.1131744384766,2378.405170440674,13.536100387573242,99.06273365020752,8.872270294789134,4.339704254829965,12.132958977509208,20.375327107987367,175.70829872273688,0.13664170055481692,55,devesh,45.81687927246094,0.1384735107421875
3125.129928588867,3200.3556060791016,2368.9536666870117,38.611063957214355,104.44483280181885,5.61939249319893,7.463218669393428,12.441523933624682,17.854273515656793,61.354270613005994,0.3696790250071803,56,devesh,21.863250732421875,2.757568359375
3120.000457763672,3198.9285278320312,2367.221260070801,39.90328788757324,98.28832626342773,4.886191664177677,9.926281837256125,12.244862239978511,17.089556909147436,59.32396515145323,0.4059819655553634,57,devesh,5.1294708251953125,1.4270782470703125
3138.614501953125,3198.937225341797,2366.4831733703613,52.879343032836914,98.14310073852539,5.077166532371929,11.221774472450548,11.83683987389821,16.588479494310132,44.75250707825222,0.5387983733438279,58,devesh,18.614044189453125,0.008697509765625
3157.170867919922,3195.0503540039062,2363.401679992676,62.74618148803711,95.79232692718506,7.623167156487742,15.91437806457278,9.31354969067662,12.018888576340538,37.6660638774213,0.6550230430849913,59,devesh,18.556365966796875,3.886871337890625
3165.5836486816406,3195.398712158203,2364.097080230713,61.58193111419678,82.97501564025879,7.4353508681390466,14.865609695823647,8.656750212571998,7.551971137667175,38.389459983753355,0.7421743839276571,60,devesh,8.41278076171875,0.348358154296875
3170.7227325439453,3198.838119506836,2375.8532524108887,67.2952938079834,90.06235599517822,6.550574297236921,15.963286869952269,7.1611435069283464,9.00906485973358,35.30489456201818,0.7472077880306204,61,devesh,5.1390838623046875,3.4394073486328125
3173.3553314208984,3199.574203491211,2386.669406890869,74.32778835296631,100.53249835968018,6.509509322041354,18.154601181317677,6.496694017174808,9.57096612773556,32.110055468852394,0.7393409053363027,62,devesh,2.632598876953125,0.736083984375
3175.0515747070312,3207.8491973876953,2396.150722503662,88.34462642669678,102.08337306976318,7.556817235687675,23.8838204580562,6.049331059745127,9.340161225556312,27.122767047884324,0.8654164118021705,63,devesh,1.6962432861328125,8.274993896484375
3180.3140258789062,3213.811569213867,2400.7533073425293,112.32396125793457,108.24090957641602,6.54497242674797,26.88987847752823,7.6358090695505165,17.360434530601868,21.373474372307538,1.037721889972072,64,devesh,5.262451171875,5.962371826171875
3181.0974884033203,3209.051513671875,2395.7860565185547,136.8074655532837,106.14749908447266,2.615532861242493,33.27767481687309,9.736149820247125,21.613777422904995,17.512100285093325,1.2888430413646552,65,devesh,0.7834625244140625,4.7600555419921875
3181.710662841797,3171.4908599853516,2376.462821960449,163.91223907470703,118.20417881011963,3.818196822477999,38.074964229849996,11.815262034790583,28.399107170985594,14.498385449284955,1.3866873466293586,66,devesh,0.6131744384765625,37.56065368652344
3184.010009765625,3148.64501953125,2378.572940826416,199.29847240447998,133.70198249816895,0.35555980420314964,41.0860612946259,12.780062070468196,23.24953237637691,11.934727407238013,1.4906171821888234,67,devesh,2.299346923828125,22.845840454101562
3184.5703125,3134.2147064208984,2379.2706298828125,232.1162223815918,148.68943691253662,1.322226560231311,38.541306702795744,15.285599484157922,24.02187515593011,10.250341856638379,1.5610807815361436,68,devesh,0.560302734375,14.430313110351562
3184.9703979492188,3106.720962524414,2386.3675117492676,237.3836088180542,161.01403713226318,0.5183815738103906,32.53776455123729,16.938806917411892,18.692597129172906,10.05278975928928,1.474303812549325,69,devesh,0.40008544921875,27.493743896484375
3183.5531616210938,3057.960891723633,2386.0043334960938,261.15360260009766,173.89469146728516,1.2580984336223666,27.879124769048452,19.779494639277072,15.339511445861005,9.136402139356134,1.5017916901116475,70,devesh,1.417236328125,48.76007080078125
3178.5994720458984,3023.6295318603516,2385.299949645996,258.9995527267456,169.0968418121338,2.1115718289552334,22.817236378411735,22.63367928871428,14.786206431237314,9.209668219630396,1.5316640450002816,71,devesh,4.9536895751953125,34.33135986328125
3177.09228515625,2988.6023712158203,2391.4805030822754,266.64822578430176,171.78673267364502,0.27005918383841043,16.826803012579486,24.220628260934728,13.366376821525337,8.968672099910398,1.5522050022970726,72,devesh,1.5071868896484375,35.02716064453125
3172.3777770996094,2940.2027893066406,2392.720413208008,261.525936126709,166.95244789123535,1.9203228671339423,14.67771640548268,25.806003725164075,12.913471106024113,9.149075034946966,1.5664696111379302,73,devesh,4.714508056640625,48.39958190917969
3172.155990600586,2904.0726470947266,2392.3954582214355,239.71571445465088,145.92873573303223,3.3870969507628903,10.154159473583872,24.024587568504213,15.291351532519423,9.980136111076797,1.642690271045699,74,devesh,0.2217864990234375,36.13014221191406
3173.506393432617,2874.9559020996094,2393.524646759033,235.34401416778564,123.75210285186768,3.1237219412540247,3.9181392212794397,22.502095957003622,14.531189089424059,10.17032302785742,1.901737495721543,75,devesh,1.35040283203125,29.116744995117188
3176.2406158447266,2853.7813568115234,2392.5485801696777,217.2588014602661,104.69112396240234,0.23938455527047633,4.057795639154895,23.214085440834776,16.451073745902857,11.0124356946121,2.075236115893551,76,devesh,2.734222412109375,21.174545288085938
3178.889694213867,2844.4017791748047,2392.9743003845215,197.7321481704712,84.31024074554443,1.998604012981935,7.769301102590825,24.8046940083962,16.879949462372387,12.102100354068181,2.34529217829236,77,devesh,2.649078369140625,9.37957763671875
3182.7841186523438,2847.3401641845703,2386.5800857543945,189.78954792022705,68.23771476745605,4.084314350745958,5.673760446139185,24.16110445972697,16.94368904870436,12.574876287484122,2.781299880381421,78,devesh,3.8944244384765625,2.938385009765625
3190.4166412353516,2864.7010803222656,2391.2793731689453,183.0699062347412,64.84873294830322,5.8933909896415315,5.530402883097136,23.47665623127427,17.241557880989593,13.062110656804126,2.8230298097062705,79,devesh,7.6325225830078125,17.360916137695312
3202.8414916992188,2880.146026611328,2399.0323448181152,172.9670763015747,56.73747539520264,7.083736927854963,7.271847195785064,20.99009063237921,19.567664491245417,13.869878569464346,3.0485508052090684,80,devesh,12.424850463867188,15.4449462890625
3213.0233001708984,2886.9845581054688,2405.6381607055664,171.02262496948242,40.12279987335205,5.444590000387601,8.92587887757048,19.149087115181818,23.793047810452087,14.066198323963468,4.262479824671178,81,devesh,10.181808471679688,6.838531494140625
2809.292221069336,2805.977554321289,1531.992073059082,69.40260887145996,77.14269161224365,8.988419685160807,14.52195664623196,28.670187826871107,13.407663195870697,22.07398393187888,0.8996653788062118,0,himmath,,
2743.4889221191406,2718.8353729248047,1444.599952697754,98.75258445739746,56.0562801361084,0.8378437138993454,3.608529389704594,29.230860320542856,18.22454205224929,14.628477428061279,1.7616685270164125,1,himmath,65.80329895019531,87.14218139648438
2725.4640197753906,2709.037628173828,1429.1360092163086,98.42724323272705,41.62899971008301,3.744316206835485,8.166386921024436,28.18242024180043,20.573724974215125,14.519719970589616,2.3643912637393223,2,himmath,18.02490234375,9.797744750976562
2725.4212188720703,2693.471145629883,1431.690330505371,97.85058975219727,35.86684226989746,1.7940220654701053,7.489658915506638,24.90080404149362,21.338160296687423,14.631391942869941,2.728162937118161,3,himmath,0.0428009033203125,15.566482543945312
2730.6861877441406,2682.4312591552734,1426.329460144043,97.33367443084717,30.21914005279541,0.8363748044809317,7.722868273380632,22.295768289550537,25.368568074039977,14.654018442069706,3.2209280032719976,4,himmath,5.2649688720703125,11.039886474609375
2728.8954162597656,2681.8627166748047,1418.151626586914,93.14414978027344,21.729369163513184,5.36002836941616,7.448997926521395,20.84811446011385,27.514156408942927,15.22534297572447,4.286555632580269,5,himmath,1.790771484375,0.56854248046875
2737.84423828125,2686.676788330078,1434.4651794433594,104.07533168792725,24.45530891418457,10.61848853744041,9.594749158926392,17.964504680388597,28.690444826495668,13.78295083165954,4.255735719926296,6,himmath,8.948822021484375,4.8140716552734375
2742.2779083251953,2680.4125213623047,1439.586181640625,109.58926677703857,26.954140663146973,11.15274664309568,10.604271902610954,17.169792335182517,27.439304853130178,13.136196855568805,4.065767413868045,7,himmath,4.4336700439453125,6.2642669677734375
2753.7684631347656,2678.368377685547,1457.3315048217773,117.05975532531738,40.65040111541748,10.402993439091684,7.840037014416633,18.534825251543868,28.747059024410902,12.449466520511251,2.879670362734013,8,himmath,11.490554809570312,2.0441436767578125
2758.194580078125,2680.744400024414,1464.023094177246,110.34912586212158,33.951101303100586,9.407332041762826,9.01471161383461,15.81549247117569,28.548974523664803,13.267192492367412,3.2502370063631467,9,himmath,4.426116943359375,2.3760223388671875
2763.5838317871094,2681.337432861328,1476.5132904052734,110.24007797241211,48.263282775878906,9.774341385662911,15.001010171840933,11.565505364370695,28.14680713602265,13.393616165391094,2.284139653001558,10,himmath,5.389251708984375,0.5930328369140625
2765.4318237304688,2682.992935180664,1482.9439544677734,105.63380241394043,50.29399394989014,8.542247906609516,22.55817927905529,9.154132743924002,27.87342271046044,14.038536155847687,2.1003263832891754,11,himmath,1.847991943359375,1.6555023193359375
2767.6842498779297,2686.328659057617,1487.5321197509766,100.1579761505127,54.43343639373779,6.123503003833418,30.92583211623363,8.151749625580216,28.381605985503654,14.85185880269369,1.8400083255084592,12,himmath,2.2524261474609375,3.335723876953125
2769.345016479492,2687.244186401367,1489.7135925292969,86.0047960281372,48.906497955322266,4.542373056477629,39.2677794888844,6.8980068193935224,26.44684554709704,17.32128510649481,1.758555603525435,13,himmath,1.6607666015625,0.91552734375
2770.2413177490234,2688.6904907226562,1489.5944595336914,77.02823638916016,49.706783294677734,3.7826339355776577,39.948549407513,5.679845546625718,23.197659755523187,19.338291117143058,1.5496524072481637,14,himmath,0.89630126953125,1.4463043212890625
2771.1463165283203,2682.8304290771484,1491.0763549804688,69.57693099975586,56.59508228302002,10.19889542818871,44.81114362815031,6.528799879487608,11.315116357312812,21.430614049155185,1.2293812146401053,15,himmath,0.904998779296875,5.8600616455078125
2769.674835205078,2655.724411010742,1490.0448989868164,50.64289569854736,46.879262924194336,14.91426648596373,48.423279368572224,8.440700815073463,6.0060230438228395,29.422584914107837,1.0802835313438903,16,himmath,1.4714813232421875,27.10601806640625
2769.7256469726562,2661.9296264648438,1490.1429748535156,39.27359104156494,42.0860481262207,19.67809354586783,46.022304517762024,10.888476959705827,6.4515794315737445,37.942620863888735,0.9331736475655569,17,himmath,0.050811767578125,6.2052154541015625
2769.7473907470703,2689.005889892578,1490.6189346313477,23.710899353027344,42.48837947845459,19.53784817550449,50.45525724113972,13.914930363685372,8.261000018185236,62.86640217386058,0.5580561001402958,18,himmath,0.0217437744140625,27.076263427734375
2769.8229217529297,2704.017105102539,1490.544319152832,11.120309829711914,51.39103889465332,13.770927632605272,42.71540228470446,14.857295789937789,9.930082120426814,134.03802070067383,0.2163861651543468,19,himmath,0.075531005859375,15.011215209960938
2769.965057373047,2703.105926513672,1490.910415649414,2.749629020690918,57.53492832183838,8.836194577208953,42.678554006081505,19.776537365467103,14.793188522660452,542.2223887041979,0.047790604783759655,20,himmath,0.1421356201171875,0.9111785888671875
2773.2650756835938,2690.1512145996094,1494.118995666504,4.47817325592041,56.272315979003906,4.70045035470281,32.66269204244256,22.29321042692646,15.761058486038912,333.64474982989776,0.07958039718129405,21,himmath,3.300018310546875,12.9547119140625
2774.6170806884766,2682.9549407958984,1492.7870178222656,1.635589599609375,62.633657455444336,5.268549226554099,23.24960925956811,23.15188109954406,17.853909592476118,912.6904561992724,0.026113589179633703,22,himmath,1.3520050048828125,7.1962738037109375
2775.091552734375,2665.331039428711,1492.734375,5.108127593994141,64.47524070739746,4.923484146462349,11.329742904589954,26.290769914395554,18.78711377363205,292.2273078603354,0.07922618881216628,23,himmath,0.4744720458984375,17.6239013671875
2778.589096069336,2653.314743041992,1493.5376358032227,0.7321786880493164,77.47601509094238,5.531267908193506,1.1102172607195908,28.383924862709044,22.67010013678348,2039.8540140280952,0.009450391675280088,24,himmath,3.4975433349609375,12.01629638671875
2782.06787109375,2639.1751098632812,1492.7299118041992,1.0676908493041992,82.42449760437012,6.043399183260202,3.7768201773389682,29.956653087887,21.74870428207535,1398.0918847220548,0.012953562112431859,25,himmath,3.4787750244140625,14.139633178710938
2782.723846435547,2641.354293823242,1491.6965103149414,3.556094169616699,78.65816116333008,6.578635210736804,1.991627270706032,32.38712821324375,6.29002486783232,419.47609910333927,0.04520947498674209,26,himmath,0.655975341796875,2.1791839599609375
2784.711227416992,2647.3397827148438,1493.8888549804688,2.6264190673828125,78.53005886077881,6.513326487907538,0.69816440880414,33.466914428104104,2.1323413044300485,568.7930283224401,0.033444761222438814,27,himmath,1.9873809814453125,5.9854888916015625
2787.0275115966797,2661.195831298828,1495.7525253295898,13.636136054992676,72.96668529510498,8.644918280229412,5.205419327747924,34.70054447785729,3.856467070641555,109.6903491793734,0.1868816707219598,28,himmath,2.3162841796875,13.856048583984375
2789.673614501953,2673.4469604492188,1502.8041458129883,23.068714141845703,65.36242961883545,10.584333527801453,8.333307989003341,34.88928699973523,5.270812006775677,65.14468628691198,0.35293538316081824,29,himmath,2.6461029052734375,12.251129150390625
2789.5285034179688,2676.690444946289,1505.928840637207,36.02198123931885,45.88418483734131,12.563115902138223,9.270392933202798,32.43323355737859,1.4455633073580647,41.80583046313538,0.7850631185236523,30,himmath,0.145111083984375,3.2434844970703125
2789.2220306396484,2679.119338989258,1509.2627334594727,39.99379634857178,27.66507625579834,24.68791888885456,9.577843015481001,31.97864048380268,1.2314384887557146,37.73742108164158,1.4456420065059266,31,himmath,0.3064727783203125,2.42889404296875
2788.424835205078,2679.7998046875,1513.355484008789,40.16296863555908,16.41331672668457,37.38284675601975,8.125811471088879,27.604723446424863,1.1905876793214025,37.68036914156066,2.446974569756679,32,himmath,0.7971954345703125,0.6804656982421875
2782.5425720214844,2684.916458129883,1510.1206970214844,34.47638511657715,8.198933601379395,46.20323837939924,1.9534864770308868,18.368785829719798,1.9929513751558878,43.801596133562704,4.204984061680511,33,himmath,5.88226318359375,5.1166534423828125
2773.553009033203,2684.6656036376953,1504.6833801269531,20.7017183303833,3.839850425720215,52.81975539805194,2.270296871801664,12.482843133032805,9.5862265902174,72.68398478393814,5.391282481139983,34,himmath,8.98956298828125,0.2508544921875
2763.043441772461,2687.553176879883,1494.5238876342773,19.10526752471924,5.5721282958984375,56.705235486040614,10.134545985893576,13.088500367328331,9.67948476067186,78.22575034349016,3.428719963031423,35,himmath,10.509567260742188,2.8875732421875
2756.8672943115234,2688.4840393066406,1489.7662353515625,7.870373725891113,11.021690368652344,56.545278205107415,15.401749846480696,13.871845576158753,8.845544972724326,189.2878644950098,0.7140804597701149,36,himmath,6.1761474609375,0.9308624267578125
2741.256637573242,2691.782913208008,1475.6458282470703,7.503576278686523,18.17765235900879,55.708040054951795,17.72255889492373,13.33712441384146,9.741526081339915,196.6590027795889,0.41279127416955874,37,himmath,15.61065673828125,3.2988739013671875
2729.640655517578,2691.3706970214844,1463.9301681518555,5.301761627197266,24.502429962158203,49.69143672624093,13.315656458389157,14.372277713220297,11.892078148955495,276.1214613350602,0.21637697303432185,38,himmath,11.615982055664062,0.4122161865234375
2731.1672973632812,2701.7271423339844,1464.715919494629,11.32166862487793,26.274104118347168,48.468632921290954,4.982117996121769,13.807851041779939,11.705800693344893,129.3727954796435,0.4309059815657815,39,himmath,1.526641845703125,10.3564453125
